day,car_number
20170121,12
20170121,16
20170121,12
20170121,7
20170121,9
20170121,2
20170121,6
20170121,8
20170121,7
20170121,6
20170121,13
20170121,11
20170121,11
20170121,11
20170121,7
20170121,18
20170121,12
20170121,7
20170121,0
20170121,8
20170121,5
20170121,12
20170121,7
20170121,7
20170121,12
20170121,9
20170121,9
20170121,7
20170121,12
20170121,12
20170121,10
20170121,4
20170121,1
20170121,3
20170121,7
20170121,5
20170121,4
20170121,6
20170121,5
20170121,6
20170121,7
20170121,10
20170121,5
20170121,6
20170121,2
20170121,6
20170121,3
20170121,8
20170121,5
20170121,7
20170121,13
20170121,11
20170121,8
20170121,9
20170121,15
20170121,8
20170121,14
20170121,8
20170121,7
20170121,6
20170121,5
20170121,5
20170121,6
20170121,10
20170121,10
20170121,18
20170121,9
20170121,12
20170121,14
20170121,12
20170121,16
20170121,10
20170121,7
20170121,6
20170121,3
20170121,15
20170121,16
20170121,12
20170121,8
20170121,8
20170121,13
20170121,12
20170121,16
20170121,14
20170121,8
20170121,17
20170121,14
20170121,10
20170121,16
20170121,3
20170121,2
20170121,4
20170121,2
20170121,5
20170121,3
20170121,2
20170121,2
20170121,2
20170121,1
20170121,2
20170121,3
20170121,1
20170121,1
20170121,18
20170121,19
20170121,19
20170121,26
20170121,17
20170121,22
20170121,17
20170121,17
20170121,14
20170121,21
20170121,25
20170121,13
20170121,11
20170121,15
20170121,9
20170121,8
20170121,12
20170121,9
20170121,6
20170121,10
20170121,9
20170121,12
20170121,11
20170121,6
20170121,7
20170121,10
20170121,11
20170121,10
20170121,11
20170121,14
20170121,15
20170121,13
20170121,15
20170121,15
20170121,10
20170121,17
20170121,8
20170121,13
20170121,13
20170121,14
20170121,15
20170121,13
20170121,11
20170121,15
20170121,11
20170121,11
20170121,15
20170121,15
20170121,10
20170121,16
20170121,11
20170121,6
20170121,12
20170121,17
20170121,18
20170121,14
20170121,10
20170121,12
20170121,11
20170121,8
20170121,11
20170121,13
20170121,2
20170121,10
20170121,9
20170121,10
20170121,3
20170121,8
20170121,10
20170121,6
20170121,7
20170121,12
20170121,12
20170121,14
20170121,13
20170121,12
20170121,16
20170121,15
20170121,16
20170121,20
20170121,11
20170121,10
20170121,11
20170121,7
20170121,15
20170121,11
20170121,6
20170121,9
20170121,10
20170121,19
20170121,13
20170121,17
20170121,13
20170121,21
20170121,13
20170121,26
20170121,27
20170121,21
20170121,22
20170121,13
20170121,20
20170121,13
20170121,18
20170121,24
20170121,10
20170121,17
20170121,17
20170121,28
20170121,25
20170121,23
20170121,21
20170121,17
20170121,10
20170121,16
20170121,9
20170121,13
20170121,16
20170121,19
20170121,14
20170121,14
20170121,22
20170121,18
20170121,19
20170121,16
20170121,10
20170121,11
20170121,7
20170121,10
20170121,8
20170121,9
20170121,14
20170121,15
20170121,6
20170121,14
20170121,19
20170121,9
20170121,9
20170121,12
20170121,13
20170121,13
20170121,10
20170121,13
20170121,9
20170121,9
20170121,7
20170121,13
20170121,9
20170121,5
20170121,14
20170121,17
20170121,18
20170121,14
20170121,16
20170121,17
20170121,8
20170121,2
20170121,9
20170121,6
20170121,11
20170121,7
20170121,8
20170121,6
20170121,7
20170121,12
20170121,6
20170121,8
20170121,4
20170121,3
20170121,23
20170121,24
20170121,33
20170121,27
20170121,30
20170121,41
20170121,28
20170121,32
20170121,28
20170121,41
20170121,40
20170121,35
20170121,23
20170121,18
20170121,8
20170121,13
20170121,11
20170121,12
20170121,10
20170121,5
20170121,7
20170121,7
20170121,8
20170121,16
20170121,14
20170121,12
20170121,12
20170121,16
20170121,14
20170121,9
20170121,12
20170121,5
20170121,9
20170121,9
20170121,10
20170121,9
20170121,9
20170121,6
20170121,6
20170121,5
20170121,11
20170121,11
20170121,7
20170121,2
20170121,6
20170121,9
20170121,7
20170121,5
20170121,3
20170121,2
20170121,2
20170121,6
20170121,9
20170121,1
20170121,1
20170121,0
20170122,10
20170122,7
20170122,8
20170122,4
20170122,12
20170122,12
20170122,10
20170122,8
20170122,9
20170122,5
20170122,6
20170122,0
20170122,0
20170122,2
20170122,1
20170122,2
20170122,1
20170122,2
20170122,1
20170122,4
20170122,4
20170122,5
20170122,2
20170122,0
20170122,1
20170122,2
20170122,1
20170122,1
20170122,9
20170122,13
20170122,9
20170122,10
20170122,8
20170122,10
20170122,10
20170122,14
20170122,8
20170122,1
20170122,8
20170122,5
20170122,8
20170122,3
20170122,9
20170122,9
20170122,7
20170122,9
20170122,5
20170122,7
20170122,15
20170122,6
20170122,9
20170122,9
20170122,7
20170122,7
20170122,5
20170122,2
20170122,4
20170122,4
20170122,3
20170122,5
20170122,7
20170122,6
20170122,6
20170122,6
20170122,5
20170122,3
20170122,0
20170122,6
20170122,1
20170122,0
20170122,4
20170122,8
20170122,5
20170122,7
20170122,5
20170122,8
20170122,4
20170122,4
20170122,5
20170122,5
20170122,2
20170122,4
20170122,4
20170122,2
20170122,5
20170122,2
20170122,3
20170122,6
20170122,3
20170122,5
20170122,2
20170122,1
20170122,3
20170122,5
20170122,6
20170122,3
20170122,1
20170122,3
20170122,4
20170122,6
20170122,4
20170122,1
20170122,2
20170122,3
20170122,4
20170122,2
20170122,5
20170122,3
20170122,11
20170122,5
20170122,3
20170122,1
20170122,0
20170122,0
20170122,0
20170122,0
20170122,0
20170122,0
20170122,0
20170122,0
20170122,0
20170122,0
20170122,0
20170122,0
20170122,0
20170122,0
20170122,5
20170122,5
20170122,4
20170122,1
20170122,4
20170122,6
20170122,7
20170122,10
20170122,9
20170122,6
20170122,8
20170122,3
20170122,1
20170122,2
20170122,7
20170122,15
20170122,9
20170122,6
20170122,4
20170122,6
20170122,10
20170122,6
20170122,9
20170122,5
20170122,6
20170122,6
20170122,6
20170122,3
20170122,3
20170122,2
20170122,2
20170122,5
20170122,3
20170122,2
20170122,2
20170122,5
20170122,4
20170122,7
20170122,1
20170122,2
20170122,3
20170122,0
20170122,5
20170122,7
20170122,3
20170122,10
20170122,5
20170122,4
20170122,4
20170122,3
20170122,6
20170122,5
20170122,3
20170122,11
20170122,4
20170122,6
20170122,1
20170122,6
20170122,4
20170122,6
20170122,5
20170122,1
20170122,5
20170122,7
20170122,2
20170122,4
20170122,3
20170122,6
20170122,7
20170122,6
20170122,7
20170122,6
20170122,9
20170122,5
20170122,8
20170122,4
20170122,3
20170122,8
20170122,5
20170122,10
20170122,4
20170122,4
20170122,7
20170122,3
20170122,3
20170122,3
20170122,3
20170122,2
20170122,4
20170122,3
20170122,3
20170122,4
20170122,4
20170122,3
20170122,1
20170122,2
20170122,0
20170122,1
20170122,16
20170122,12
20170122,11
20170122,7
20170122,13
20170122,14
20170122,13
20170122,10
20170122,10
20170122,6
20170122,13
20170122,2
20170122,7
20170122,4
20170122,5
20170122,7
20170122,8
20170122,2
20170122,1
20170122,7
20170122,3
20170122,10
20170122,3
20170122,4
20170122,10
20170122,6
20170122,2
20170122,4
20170122,9
20170122,5
20170122,6
20170122,7
20170122,11
20170122,13
20170122,6
20170122,15
20170122,12
20170122,8
20170122,11
20170122,8
20170122,9
20170122,8
20170122,10
20170122,8
20170122,7
20170122,10
20170122,11
20170122,15
20170122,10
20170122,16
20170122,13
20170122,9
20170122,11
20170122,9
20170122,11
20170122,10
20170122,10
20170122,12
20170122,5
20170122,10
20170122,3
20170122,6
20170122,8
20170122,9
20170122,10
20170122,12
20170122,5
20170122,10
20170122,7
20170122,9
20170122,11
20170122,9
20170122,11
20170122,7
20170122,12
20170122,18
20170122,14
20170122,12
20170122,20
20170122,13
20170122,8
20170122,17
20170122,8
20170122,10
20170122,5
20170122,9
20170122,3
20170122,8
20170122,6
20170122,7
20170122,6
20170122,13
20170122,7
20170122,3
20170122,4
20170122,10
20170122,8
20170122,6
20170122,26
20170122,14
20170122,11
20170122,12
20170122,18
20170122,16
20170122,16
20170122,12
20170122,16
20170122,12
20170122,12
20170122,10
20170122,9
20170122,5
20170122,1
20170122,2
20170122,1
20170122,1
20170122,4
20170122,3
20170122,1
20170122,1
20170122,1
20170122,2
20170122,0
20170122,2
20170122,1
20170122,2
20170122,15
20170122,12
20170122,11
20170122,12
20170122,11
20170122,11
20170122,12
20170122,6
20170122,15
20170122,9
20170122,6
20170122,8
20170122,3
20170122,7
20170122,13
20170122,10
20170122,12
20170122,12
20170122,9
20170122,18
20170122,10
20170122,10
20170122,13
20170122,13
20170122,6
20170122,11
20170122,4
20170122,7
20170122,6
20170122,6
20170122,8
20170122,4
20170122,9
20170122,4
20170122,14
20170122,6
20170122,4
20170122,6
20170122,8
20170122,5
20170122,5
20170122,6
20170122,8
20170122,5
20170122,10
20170122,6
20170122,4
20170122,11
20170122,13
20170122,7
20170122,11
20170122,9
20170122,5
20170122,4
20170122,3
20170122,4
20170122,6
20170122,6
20170122,7
20170122,5
20170122,4
20170122,3
20170122,9
20170122,4
20170122,2
20170122,5
20170122,5
20170122,4
20170122,1
20170122,0
20170122,10
20170122,6
20170122,11
20170122,5
20170122,5
20170122,8
20170122,13
20170122,8
20170122,5
20170122,7
20170122,7
20170122,7
20170122,3
20170122,4
20170122,16
20170122,8
20170122,13
20170122,11
20170122,9
20170122,11
20170122,20
20170122,7
20170122,7
20170122,9
20170122,8
20170122,7
20170122,4
20170122,0
20170122,4
20170122,11
20170122,11
20170122,7
20170122,10
20170122,19
20170122,9
20170122,13
20170122,14
20170122,11
20170122,8
20170122,9
20170122,7
20170122,6
20170122,3
20170122,2
20170122,2
20170122,5
20170122,2
20170122,3
20170122,1
20170122,0
20170122,2
20170122,2
20170122,3
20170122,1
20170122,4
20170122,2
20170122,33
20170122,20
20170122,23
20170122,16
20170122,21
20170122,25
20170122,18
20170122,22
20170122,15
20170122,19
20170122,15
20170122,11
20170122,7
20170122,10
20170122,7
20170122,5
20170122,5
20170122,8
20170122,8
20170122,14
20170122,15
20170122,10
20170122,17
20170122,8
20170122,8
20170122,8
20170122,5
20170122,9
20170122,9
20170122,15
20170122,13
20170122,15
20170122,14
20170122,13
20170122,9
20170122,15
20170122,10
20170122,14
20170122,8
20170122,13
20170122,11
20170122,10
20170122,10
20170122,15
20170122,17
20170122,18
20170122,16
20170122,15
20170122,10
20170122,17
20170122,12
20170122,14
20170122,7
20170122,14
20170122,10
20170122,8
20170122,7
20170122,9
20170122,4
20170122,10
20170122,10
20170122,8
20170122,8
20170122,10
20170122,12
20170122,13
20170122,6
20170122,8
20170122,8
20170122,4
20170122,9
20170122,15
20170122,9
20170122,14
20170122,10
20170122,8
20170122,15
20170122,10
20170122,10
20170122,13
20170122,12
20170122,7
20170122,7
20170122,4
20170122,7
20170122,17
20170122,18
20170122,9
20170122,13
20170122,11
20170122,14
20170122,13
20170122,20
20170122,13
20170122,12
20170122,14
20170122,17
20170122,14
20170122,19
20170122,30
20170122,24
20170122,22
20170122,16
20170122,21
20170122,21
20170122,20
20170122,26
20170122,18
20170122,22
20170122,20
20170122,20
20170122,15
20170122,12
20170122,16
20170122,11
20170122,16
20170122,17
20170122,15
20170122,16
20170122,12
20170122,13
20170122,14
20170122,12
20170122,12
20170122,1
20170122,3
20170122,7
20170122,15
20170122,11
20170122,15
20170122,17
20170122,9
20170122,16
20170122,6
20170122,5
20170122,8
20170122,7
20170122,11
20170122,5
20170122,2
20170122,8
20170122,10
20170122,12
20170122,12
20170122,20
20170122,17
20170122,10
20170122,14
20170122,11
20170122,11
20170122,10
20170122,13
20170122,7
20170122,7
20170122,8
20170122,4
20170122,9
20170122,8
20170122,3
20170122,6
20170122,8
20170122,5
20170122,3
20170122,5
20170122,4
20170122,4
20170122,4
20170122,0
20170122,26
20170122,31
20170122,28
20170122,31
20170122,32
20170122,32
20170122,34
20170122,35
20170122,22
20170122,18
20170122,24
20170122,16
20170122,18
20170122,15
20170122,10
20170122,6
20170122,10
20170122,9
20170122,15
20170122,12
20170122,7
20170122,11
20170122,11
20170122,15
20170122,9
20170122,12
20170122,7
20170122,6
20170122,6
20170122,6
20170122,11
20170122,6
20170122,12
20170122,9
20170122,12
20170122,7
20170122,9
20170122,6
20170122,8
20170122,12
20170122,9
20170122,14
20170122,8
20170122,3
20170122,9
20170122,3
20170122,5
20170122,5
20170122,5
20170122,5
20170122,2
20170122,10
20170122,5
20170122,2
20170122,0
20170122,0
20170123,10
20170123,8
20170123,10
20170123,11
20170123,7
20170123,7
20170123,15
20170123,2
20170123,5
20170123,6
20170123,1
20170123,1
20170123,0
20170123,4
20170123,2
20170123,2
20170123,2
20170123,1
20170123,3
20170123,3
20170123,5
20170123,4
20170123,1
20170123,0
20170123,2
20170123,1
20170123,1
20170123,1
20170123,14
20170123,12
20170123,10
20170123,7
20170123,6
20170123,11
20170123,11
20170123,9
20170123,5
20170123,8
20170123,7
20170123,3
20170123,7
20170123,6
20170123,10
20170123,8
20170123,14
20170123,12
20170123,0
20170123,5
20170123,6
20170123,7
20170123,12
20170123,13
20170123,7
20170123,3
20170123,8
20170123,8
20170123,1
20170123,7
20170123,7
20170123,2
20170123,2
20170123,5
20170123,6
20170123,2
20170123,6
20170123,3
20170123,6
20170123,6
20170123,2
20170123,1
20170123,2
20170123,7
20170123,11
20170123,6
20170123,7
20170123,5
20170123,12
20170123,10
20170123,6
20170123,9
20170123,5
20170123,7
20170123,5
20170123,1
20170123,5
20170123,7
20170123,7
20170123,4
20170123,0
20170123,4
20170123,3
20170123,3
20170123,10
20170123,5
20170123,4
20170123,4
20170123,3
20170123,3
20170123,1
20170123,5
20170123,2
20170123,1
20170123,2
20170123,7
20170123,3
20170123,5
20170123,5
20170123,7
20170123,5
20170123,1
20170123,6
20170123,2
20170123,0
20170123,0
20170123,0
20170123,0
20170123,0
20170123,0
20170123,0
20170123,0
20170123,0
20170123,0
20170123,0
20170123,0
20170123,0
20170123,0
20170123,4
20170123,7
20170123,7
20170123,7
20170123,6
20170123,5
20170123,7
20170123,4
20170123,7
20170123,7
20170123,4
20170123,4
20170123,4
20170123,2
20170123,5
20170123,4
20170123,2
20170123,7
20170123,6
20170123,7
20170123,5
20170123,9
20170123,13
20170123,9
20170123,5
20170123,9
20170123,7
20170123,11
20170123,7
20170123,3
20170123,4
20170123,6
20170123,0
20170123,2
20170123,3
20170123,4
20170123,7
20170123,4
20170123,3
20170123,1
20170123,4
20170123,2
20170123,7
20170123,4
20170123,4
20170123,3
20170123,7
20170123,9
20170123,7
20170123,11
20170123,5
20170123,9
20170123,8
20170123,10
20170123,11
20170123,4
20170123,2
20170123,2
20170123,5
20170123,4
20170123,5
20170123,6
20170123,3
20170123,4
20170123,4
20170123,4
20170123,6
20170123,6
20170123,5
20170123,5
20170123,9
20170123,6
20170123,4
20170123,4
20170123,7
20170123,6
20170123,11
20170123,9
20170123,7
20170123,7
20170123,7
20170123,7
20170123,8
20170123,10
20170123,2
20170123,5
20170123,1
20170123,2
20170123,0
20170123,0
20170123,1
20170123,1
20170123,1
20170123,5
20170123,2
20170123,3
20170123,4
20170123,1
20170123,11
20170123,5
20170123,11
20170123,11
20170123,8
20170123,11
20170123,16
20170123,7
20170123,8
20170123,10
20170123,8
20170123,8
20170123,10
20170123,4
20170123,5
20170123,4
20170123,3
20170123,6
20170123,7
20170123,6
20170123,15
20170123,7
20170123,7
20170123,4
20170123,4
20170123,5
20170123,7
20170123,2
20170123,12
20170123,8
20170123,11
20170123,7
20170123,10
20170123,8
20170123,10
20170123,13
20170123,14
20170123,10
20170123,9
20170123,9
20170123,11
20170123,12
20170123,14
20170123,8
20170123,12
20170123,9
20170123,11
